Order_ID,Carrier,Carrier_Type,Origin_Hub,Destination_Store,Vehicle_Type,Route_Distance_KM,Service_Level,Scheduled_Departure_Hub,Actual_Departure_Hub,Scheduled_Arrival_Store,Actual_Arrival_Store,Departure_Delay_Min,Arrival_Delay_Min,Late_Departure_Flag,Late_Arrival_Flag,Transit_Damage_Flag,Damage_Type,Capacity_Units,Loaded_Units,Capacity_Utilization_Pct,Idle_Time_Min,Temp_Controlled,Avg_Temp_Celsius,MM_Cost_INR
ORD-058165,Ekart,Ground,HUB-Central-05,STORE-Mumbai-002,Van,559.3,Same-Day,2023-03-03 09:34:56,2023-03-03 09:28:36,2023-03-03 22:56:47,2023-03-04 00:07:29,-6.3,77.0,0,1,0,None,346,194,56.1,16.8,0,,12906.28
ORD-058166,XpressBees,Ground,HUB-East-03,STORE-Jaipur-001,Mini-Truck,1299.3,Standard,2023-08-18 06:39:40,2023-08-18 07:33:33,2023-08-19 08:20:39,2023-08-19 11:51:20,53.9,156.8,1,1,0,None,389,88,22.6,31.7,0,,37882.55
ORD-058167,DTDC,Ground,HUB-South-02,STORE-Nagpur-001,Three-Wheeler,1789.0,Standard,2024-07-26 03:45:49,2024-07-26 03:43:20,2024-07-29 07:08:34,2024-07-29 07:17:58,-2.5,11.9,0,0,0,None,98,47,48.0,10.6,0,,33247.37
ORD-058168,Shadowfax,Bike,HUB-South-02,STORE-Pune-001,Bike,1028.4,Standard,2024-01-01 13:49:43,2024-01-01 14:24:47,2024-01-03 14:38:41,2024-01-03 15:01:03,35.1,-12.7,1,0,0,None,394,170,43.1,22.7,0,,13133.89
ORD-058169,FedEx-IN,Air,HUB-Central-05,STORE-Pune-001,Three-Wheeler,90.0,Standard,2023-11-28 19:14:39,2023-11-28 19:20:11,2023-11-28 23:09:59,2023-11-28 23:15:20,5.5,-0.2,0,0,0,None,229,164,71.6,0.1,1,4.4,1515.57
ORD-058170,Ekart,Ground,HUB-East-03,STORE-Ahmedabad-001,Van,1589.7,Express,2024-10-04 23:51:03,2024-10-04 23:52:49,2024-10-06 07:58:28,2024-10-06 07:56:30,1.8,-3.7,0,0,0,None,279,144,51.6,2.2,1,6.8,27009.2
ORD-058171,DTDC,Ground,HUB-East-03,STORE-Delhi-001,Truck,69.0,Standard,2024-09-23 10:02:20,2024-09-23 10:29:09,2024-09-23 11:56:43,2024-09-23 13:41:52,26.8,78.3,1,1,0,None,335,164,49.0,18.1,0,,1251.19
ORD-058172,BlueDart,Air,HUB-North-01,STORE-Jaipur-001,Bike,1109.3,Standard,2024-08-19 02:44:12,2024-08-19 02:40:05,2024-08-21 08:07:58,2024-08-21 08:12:38,-4.1,8.8,0,0,0,None,256,59,23.0,22.0,0,,29134.26
ORD-058173,Delhivery,Ground,HUB-South-02,STORE-Jaipur-001,Truck,1183.2,Economy,2024-06-09 19:54:07,2024-06-09 20:00:04,2024-06-11 02:17:44,2024-06-11 02:29:39,6.0,6.0,0,0,0,None,53,12,22.6,20.5,0,,25828.76
ORD-058174,FedEx-IN,Air,HUB-South-02,STORE-Delhi-001,Mini-Truck,1700.1,Economy,2024-09-05 05:36:43,2024-09-05 05:38:36,2024-09-06 18:57:33,2024-09-06 18:47:54,1.9,-11.5,0,0,0,None,484,346,71.5,4.2,0,,40282.33
ORD-058175,DHL-IN,Air,HUB-North-01,STORE-Delhi-001,Truck,438.4,Express,2023-03-11 16:11:08,2023-03-11 16:24:38,2023-03-12 06:25:50,2023-03-12 06:25:21,13.5,-14.0,0,0,0,None,210,182,86.7,28.0,0,,5436.92
ORD-058176,Ekart,Ground,HUB-West-04,STORE-Jaipur-001,Mini-Truck,1589.3,Same-Day,2023-12-06 17:30:25,2023-12-06 18:14:04,2023-12-08 12:18:34,2023-12-08 13:26:51,43.7,24.6,1,1,0,None,251,64,25.5,26.7,0,,49563.11
ORD-058177,Shadowfax,Bike,HUB-South-02,STORE-Jaipur-001,Van,1179.3,Standard,2023-01-10 09:56:33,2023-01-10 10:09:59,2023-01-11 13:14:26,2023-01-11 13:20:09,13.4,-7.7,0,0,0,None,440,268,60.9,62.7,0,,30620.69
ORD-058178,BlueDart,Air,HUB-South-02,STORE-Hyderabad-001,Truck,1548.1,Same-Day,2023-05-27 20:48:57,2023-05-27 21:12:25,2023-05-29 20:41:48,2023-05-29 21:50:17,23.5,45.0,1,1,1,Crushed,176,123,,52.8,0,,20020.69
ORD-058179,DHL-IN,Air,HUB-South-02,STORE-Hyderabad-001,Truck,1305.2,Express,2024-04-04 09:39:39,2024-04-04 09:40:20,2024-04-06 05:03:05,2024-04-06 05:03:50,0.7,0.1,0,0,0,None,422,282,66.8,20.0,0,,19193.48
ORD-058180,Ekart,Ground,HUB-West-04,STORE-Ahmedabad-001,Van,1071.6,Express,2024-03-24 12:01:00,2024-03-24 12:04:51,2024-03-25 11:00:55,2024-03-25 11:32:38,3.9,27.9,0,1,0,None,444,240,54.1,65.7,0,,21916.31
ORD-058181,BlueDart,Air,HUB-North-01,STORE-Mumbai-001,Van,854.5,Standard,2023-09-05 05:24:21,2023-09-05 05:04:12,2023-09-06 03:26:08,2023-09-06 03:28:19,-20.1,22.3,0,1,0,None,123,14,11.4,23.9,0,,16126.81
ORD-058182,Delhivery,Ground,HUB-South-02,STORE-Surat-001,Mini-Truck,1045.2,Standard,2024-03-12 00:47:08,2024-03-12 00:35:08,2024-03-13 05:25:17,2024-03-13 05:59:45,-12.0,46.5,0,1,0,None,290,39,13.4,6.4,0,,22592.68
ORD-058183,DHL-IN,Air,HUB-North-01,STORE-Nagpur-001,Van,74.7,Economy,2024-05-29 03:48:03,2024-05-29 03:45:11,2024-05-29 05:19:54,2024-05-29 05:16:25,-2.9,-0.6,0,0,0,None,150,80,53.3,35.7,0,,2210.55
ORD-058184,Shadowfax,Bike,HUB-East-03,STORE-Pune-001,Truck,1762.2,Standard,2023-02-26 21:17:26,2023-02-26 21:24:45,2023-02-28 19:41:31,2023-02-28 19:29:10,7.3,-19.7,0,0,0,None,186,145,78.0,20.8,0,,26216.82
ORD-058185,DHL-IN,Air,HUB-East-03,STORE-Ahmedabad-001,Three-Wheeler,642.2,Standard,2024-01-19 20:45:56,2024-01-19 20:48:55,2024-01-20 20:36:37,2024-01-20 21:12:13,3.0,32.6,0,1,0,None,499,265,53.1,2.4,0,,10832.79
ORD-058186,XpressBees,Ground,HUB-Central-05,STORE-Mumbai-002,Van,943.5,Standard,2024-04-16 07:54:06,2024-04-16 07:45:00,2024-04-17 03:11:31,2024-04-17 02:47:31,-9.1,-14.9,0,0,0,None,494,318,64.4,13.4,0,,17086.32
ORD-058187,DTDC,Ground,HUB-North-01,STORE-Delhi-001,Three-Wheeler,1357.1,Express,2024-10-19 09:33:53,2024-10-19 09:40:11,2024-10-22 00:00:49,2024-10-22 00:09:20,6.3,2.2,0,0,0,None,101,98,97.0,2.1,1,2.9,40859.11
ORD-058188,Delhivery,Ground,HUB-West-04,STORE-Delhi-002,Three-Wheeler,664.9,Standard,2023-03-30 23:58:56,2023-03-31 00:06:13,2023-03-31 22:27:30,,7.3,-13.4,0,0,0,None,500,382,76.4,31.3,0,,13888.63
ORD-058189,Delhivery,Ground,HUB-South-02,STORE-Delhi-001,Mini-Truck,658.5,Express,2023-04-21 20:59:19,2023-04-21 21:40:47,2023-04-22 10:28:30,2023-04-22 12:17:13,41.5,67.3,1,1,0,None,310,275,,8.9,1,5.3,13118.39
ORD-058190,XpressBees,Ground,HUB-South-02,STORE-Kolkata-001,Bike,607.2,Standard,2024-06-25 21:24:00,2024-06-25 21:12:42,2024-06-26 22:34:33,2024-06-26 22:07:43,-11.3,-15.6,0,0,0,None,85,41,48.2,7.1,0,,8773.0
ORD-058191,Ekart,Ground,HUB-East-03,STORE-Chennai-001,Mini-Truck,1522.4,Standard,2023-12-15 06:35:19,2023-12-15 06:37:05,2023-12-17 02:25:17,2023-12-17 07:15:58,1.8,288.9,0,1,0,None,393,228,58.0,16.5,0,,33619.62
ORD-058192,XpressBees,Ground,HUB-North-01,STORE-Kolkata-001,Truck,1639.2,Standard,2023-02-13 07:29:59,2023-02-13 14:58:49,2023-02-14 19:47:15,2023-02-15 03:00:30,448.8,-15.6,1,0,0,None,103,32,31.1,21.1,0,,28304.05
ORD-058193,FedEx-IN,Air,HUB-Central-05,STORE-Hyderabad-001,Truck,448.0,Standard,2023-05-16 07:11:23,2023-05-16 07:15:57,2023-05-16 16:17:16,2023-05-16 16:14:28,4.6,-7.4,0,0,0,None,67,26,38.8,7.1,0,,6836.77
ORD-058194,BlueDart,Air,HUB-South-02,STORE-Delhi-002,Bike,1771.4,Express,2024-09-11 20:30:18,2024-09-11 20:36:57,2024-09-14 18:26:02,2024-09-14 18:27:04,6.7,-5.6,0,0,0,None,451,191,42.4,6.7,0,,21801.42
ORD-058195,DHL-IN,Air,HUB-West-04,STORE-Mumbai-002,Three-Wheeler,1248.6,Standard,2024-11-21 20:11:24,2024-11-21 21:14:27,2024-11-24 07:14:19,2024-11-24 07:57:50,63.1,-19.5,1,0,0,None,167,118,70.7,5.4,0,,16782.12
ORD-058196,BlueDart,Air,HUB-North-01,STORE-Delhi-002,Bike,1050.3,Standard,2024-02-05 18:09:11,2024-02-05 17:59:43,2024-02-07 19:55:19,2024-02-08 01:26:02,-9.5,340.2,0,1,0,None,228,19,8.3,5.7,0,,30156.94
ORD-058197,BlueDart,Air,HUB-East-03,STORE-Mumbai-001,Bike,661.1,Same-Day,2024-04-09 03:07:46,2024-04-09 02:38:06,2024-04-10 11:36:52,2024-04-10 11:01:22,-29.7,-5.8,0,0,0,None,350,252,72.0,95.3,1,6.4,14424.73
ORD-058198,Shadowfax,Bike,HUB-North-01,STORE-Kolkata-001,Truck,1313.7,Express,2024-08-03 11:01:08,2024-08-03 10:53:44,2024-08-05 04:07:37,2024-08-05 03:57:20,-7.4,-2.9,0,0,0,None,188,45,23.9,28.2,0,,27737.4
ORD-058199,Shadowfax,Bike,HUB-West-04,STORE-Delhi-001,Van,1395.9,Same-Day,2024-02-07 16:05:32,2024-02-07 16:14:23,2024-02-08 17:06:10,2024-02-08 17:18:11,8.9,3.2,0,0,0,None,418,32,7.7,0.5,0,,45507.99
ORD-058200,Shadowfax,Bike,HUB-East-03,STORE-Kolkata-001,Three-Wheeler,73.0,Standard,2023-04-01 18:59:01,2023-04-01 19:01:05,2023-04-01 21:17:40,2023-04-01 21:43:56,2.1,24.2,0,1,1,Tampered seal,202,46,22.8,33.0,0,,1398.98
ORD-058201,Ekart,Ground,HUB-Central-05,STORE-Surat-001,Van,962.7,Standard,2024-12-01 06:18:31,2024-12-01 06:11:01,2024-12-02 03:35:05,2024-12-02 03:43:09,-7.5,15.5,0,1,0,None,120,60,50.0,8.9,0,,29626.91
ORD-058202,XpressBees,Ground,HUB-South-02,STORE-Surat-001,Bike,1744.3,Express,2024-06-08 08:42:57,2024-06-08 09:06:50,2024-06-12 02:27:20,2024-06-12 02:55:00,23.9,3.8,1,0,0,None,350,183,52.3,12.8,0,,45972.77
ORD-058203,DTDC,Ground,HUB-South-02,STORE-Jaipur-001,Truck,669.7,Express,2023-06-12 12:34:31,2023-06-12 12:30:54,2023-06-13 05:59:29,2023-06-13 05:46:14,-3.6,-9.7,0,0,0,None,233,21,9.0,6.7,0,,12729.65
ORD-058204,DHL-IN,Air,HUB-Central-05,STORE-Nagpur-001,Van,672.7,Same-Day,2023-08-25 02:30:41,2023-08-25 02:51:58,2023-08-25 20:08:43,2023-08-25 20:30:27,21.3,0.4,1,0,0,None,192,152,79.2,17.4,0,,18922.6
ORD-058205,XpressBees,Ground,HUB-South-02,STORE-Mumbai-001,Mini-Truck,891.0,Standard,2024-02-08 11:51:12,2024-02-08 11:47:28,2024-02-09 06:14:54,2024-02-09 06:28:52,-3.7,17.7,0,1,0,None,301,115,38.2,1.9,1,7.7,20807.32
ORD-058206,Shadowfax,Bike,HUB-South-02,STORE-Delhi-001,Mini-Truck,918.9,Economy,2024-10-06 23:42:41,2024-10-06 23:33:33,2024-10-07 17:25:44,,-9.1,253.4,0,1,0,None,214,28,13.1,6.9,0,,30429.91
ORD-058207,BlueDart,Air,HUB-West-04,STORE-Indore-001,Bike,248.6,Economy,2024-08-15 09:07:57,2024-08-15 09:00:51,2024-08-15 20:34:28,2024-08-15 20:43:34,-7.1,16.2,0,1,1,Tampered seal,345,99,28.7,61.8,0,,7950.12
ORD-058208,xpressbees,Ground,HUB-West-04,STORE-Indore-001,Mini-Truck,185.5,Express,2024-09-21 19:38:57,2024-09-21 19:54:22,2024-09-21 23:27:59,2024-09-21 23:51:01,15.4,7.6,1,0,0,None,310,201,64.8,2.0,0,,6090.83
ORD-058209,FedEx-IN,Air,HUB-South-02,STORE-Hyderabad-001,Bike,1534.2,Same-Day,2024-08-22 21:48:04,2024-08-22 21:52:56,2024-08-26 10:05:53,2024-08-26 10:30:35,4.9,19.8,0,1,0,None,333,130,39.0,0.4,0,,45264.51
ORD-058210,XpressBees,Ground,HUB-South-02,STORE-Kolkata-001,Truck,1078.3,Standard,2023-07-26 03:20:15,2023-07-26 03:37:21,2023-07-27 11:28:42,2023-07-27 11:53:01,17.1,7.2,1,0,0,None,197,21,10.7,26.0,0,,14472.13
ORD-058211,XpressBees,Ground,HUB-North-01,STORE-Bangalore-001,Bike,116.6,Same-Day,2023-05-19 12:43:43,2023-05-19 12:39:33,2023-05-19 18:04:48,2023-05-19 18:21:01,-4.2,20.4,0,1,0,None,260,175,67.3,23.7,1,4.9,3291.16
ORD-058212,Shadowfax,Bike,HUB-Central-05,STORE-Pune-001,Bike,1682.4,Economy,2023-06-01 23:10:05,2023-06-01 23:13:36,2023-06-04 23:18:56,2023-06-04 23:40:32,3.5,18.1,0,1,0,None,333,97,29.1,35.2,1,2.9,47258.02
ORD-058213,DHL-IN,Air,HUB-North-01,STORE-Surat-001,Bike,1344.0,Express,2024-04-01 12:14:17,2024-04-01 12:28:16,2024-04-04 01:51:04,2024-04-04 02:04:21,14.0,-0.7,0,0,0,None,119,25,21.0,6.5,0,,17009.16
ORD-058214,DHL-IN,Air,HUB-West-04,STORE-Surat-001,Truck,330.2,Standard,2024-04-11 06:06:11,2024-04-11 06:11:24,2024-04-11 14:10:53,2024-04-11 15:14:27,5.2,58.3,0,1,0,None,150,109,72.7,60.0,0,,5098.47
ORD-058215,XpressBees,Ground,HUB-East-03,STORE-Nagpur-001,Mini-Truck,140.1,Express,2024-08-11 23:41:04,2024-08-11 23:44:56,2024-08-12 02:20:19,2024-08-12 02:08:09,3.9,-16.0,0,0,0,None,442,202,45.7,3.5,0,,2874.97
ORD-058216,XpressBees,Ground,HUB-North-01,STORE-Delhi-002,Van,,Standard,2024-11-05 17:30:16,2024-11-05 18:27:41,2024-11-05 20:38:01,2024-11-05 22:21:17,57.4,45.8,1,1,0,None,188,36,19.1,8.7,0,,3501.31
ORD-058217,DHL-IN,Air,HUB-South-02,STORE-Delhi-002,Mini-Truck,523.0,Standard,2024-04-16 20:41:08,2024-04-16 20:33:22,2024-04-17 09:35:56,2024-04-17 09:58:16,-7.8,30.1,0,1,0,None,160,14,8.8,8.5,0,,6484.14
ORD-058218,Delhivery,Ground,HUB-Central-05,STORE-Delhi-001,Bike,204.4,Express,2023-04-07 20:43:04,2023-04-07 20:48:39,2023-04-08 07:03:06,2023-04-08 08:37:42,5.6,89.0,0,1,0,None,140,85,60.7,19.0,1,5.9,4746.53
ORD-058219,BlueDart,Air,HUB-Central-05,STORE-Pune-001,Truck,775.1,Economy,2023-10-03 15:35:15,2023-10-03 15:29:08,2023-10-04 14:57:37,2023-10-04 14:43:31,-6.1,-8.0,0,0,0,None,485,66,13.6,10.6,0,,10853.77
ORD-058220,FedEx-IN,Air,HUB-Central-05,STORE-Ahmedabad-001,Bike,1560.4,Economy,2024-10-04 17:55:11,2024-10-04 17:49:40,2024-10-08 01:27:09,2024-10-08 01:17:09,-5.5,-4.5,0,0,0,None,382,106,27.7,18.3,0,,49296.19
ORD-058221,DHL-IN,Air,HUB-Central-05,STORE-Lucknow-001,Bike,545.6,Standard,2023-04-27 01:11:24,2023-04-27 01:08:10,2023-04-28 07:56:16,2023-04-28 08:06:09,-3.2,13.1,0,0,0,None,223,176,78.9,4.4,0,,13258.39
ORD-058222,Delhivery,Ground,HUB-West-04,STORE-Delhi-002,Truck,730.8,Economy,2024-01-25 08:51:13,2024-01-25 08:46:51,2024-01-26 03:39:33,2024-01-26 03:42:45,-4.4,7.6,0,0,0,None,71,45,63.4,5.7,0,,11856.89
ORD-058223,DHL-IN,Air,HUB-North-01,STORE-Jaipur-001,Mini-Truck,326.2,Economy,2023-10-21 06:25:39,2023-10-21 06:35:53,2023-10-21 14:55:57,2023-10-21 14:58:22,10.2,-7.8,0,0,0,None,366,124,33.9,19.9,0,,5746.09
ORD-058224,DTDC,Ground,HUB-South-02,STORE-Kolkata-001,Truck,724.0,Standard,2023-05-23 05:53:01,2023-05-23 06:40:27,2023-05-24 05:04:56,2023-05-24 05:49:06,47.4,-3.3,1,0,0,None,249,19,7.6,20.1,0,,14277.71
ORD-058225,Delhivery,Ground,HUB-West-04,STORE-Mumbai-001,Bike,490.9,Standard,2023-01-14 23:46:37,2023-01-15 00:30:03,2023-01-15 23:53:02,2023-01-16 00:43:45,43.4,7.3,1,0,0,None,357,225,63.0,4.1,1,7.1,15754.82
ORD-058226,XpressBees,Ground,HUB-North-01,STORE-Delhi-002,Van,1741.7,Economy,2023-04-05 17:21:03,2023-04-05 20:19:08,2023-04-07 07:26:39,2023-04-07 10:35:08,178.1,10.4,1,0,0,None,158,27,17.1,0.0,0,,35722.14
ORD-058227,DTDC,Ground,HUB-North-01,STORE-Pune-001,Truck,79.9,Standard,2023-11-26 10:11:00,2023-11-26 10:31:03,2023-11-26 12:32:59,2023-11-26 13:02:27,20.1,9.4,1,0,0,None,152,126,82.9,0.5,0,,2581.77
ORD-058228,DHL-IN,Air,HUB-East-03,STORE-Kolkata-001,Truck,611.3,Economy,2023-11-29 18:38:02,2023-11-29 18:46:34,2023-11-30 09:16:48,2023-11-30 09:33:35,8.5,8.3,0,0,0,None,342,169,49.4,1.0,0,,11880.47
ORD-058229,XpressBees,Ground,HUB-East-03,STORE-Mumbai-002,Truck,1076.4,Standard,2024-11-19 17:21:04,2024-11-19 17:21:48,2024-11-20 22:03:34,2024-11-21 03:38:13,0.7,333.9,0,1,0,None,361,89,24.7,14.5,0,,30013.97
ORD-058230,BlueDart,Air,HUB-West-04,STORE-Delhi-002,Truck,649.2,Express,2024-06-16 03:09:27,2024-06-16 03:21:45,2024-06-17 00:45:36,2024-06-17 01:35:33,12.3,37.7,0,1,0,None,431,299,69.4,0.8,1,5.8,14834.92
ORD-058231,BlueDart,Air,HUB-East-03,STORE-Chennai-001,Van,1124.2,Same-Day,2023-04-09 01:34:48,2023-04-09 01:38:47,2023-04-10 03:30:31,2023-04-10 04:01:46,4.0,27.3,0,1,0,None,412,145,35.2,15.1,0,,27398.45
ORD-058232,DHL-IN,Air,HUB-Central-05,STORE-Delhi-002,Truck,123.2,Economy,2023-06-30 21:51:22,2023-07-01 03:55:48,2023-07-01 00:53:07,2023-07-01 07:53:34,364.4,56.0,1,1,0,None,435,398,91.5,11.6,1,6.3,2145.85
ORD-058233,FedEx-IN,Air,HUB-South-02,STORE-Ahmedabad-001,Three-Wheeler,415.0,Economy,2023-07-13 06:40:11,2023-07-13 06:42:43,2023-07-14 03:01:39,2023-07-14 03:09:50,2.5,5.6,0,0,0,None,191,68,35.6,77.3,0,,5991.74
ORD-058234,Shadowfax,Bike,HUB-North-01,STORE-Nagpur-001,Truck,1090.2,Same-Day,2023-01-28 10:10:35,2023-01-28 09:52:43,2023-01-29 20:06:59,2023-01-29 20:14:09,-17.9,25.0,0,1,0,None,481,330,68.6,0.9,0,,13418.73
ORD-058235,Shadowfax,Bike,HUB-East-03,STORE-Mumbai-001,Bike,735.0,Same-Day,2024-05-25 01:23:30,2024-05-25 01:10:41,2024-05-26 05:55:05,2024-05-26 05:29:28,-12.8,-12.8,0,0,0,None,128,109,85.2,0.1,0,,21685.15
ORD-058236,Delhivery,Ground,HUB-South-02,STORE-Surat-001,Truck,,Standard,2024-11-16 22:56:59,2024-11-16 23:27:33,2024-11-17 08:42:02,2024-11-17 10:49:09,30.6,96.6,1,1,0,None,105,47,44.8,7.1,0,,11007.2
ORD-058237,Ekart,Ground,HUB-South-02,STORE-Bangalore-001,Bike,682.6,Economy,2023-07-02 13:02:20,2023-07-02 13:11:29,2023-07-03 20:45:56,2023-07-03 20:54:32,9.2,-0.6,0,0,0,None,120,97,80.8,18.9,0,,8359.02
ORD-058238,BlueDart,Air,HUB-Central-05,STORE-Bangalore-001,Three-Wheeler,1673.3,Express,2024-06-21 15:57:30,2024-06-21 20:24:51,2024-06-23 23:52:32,2024-06-24 04:20:31,267.4,0.6,1,0,0,None,345,38,11.0,6.9,0,,44882.68
ORD-058239,BlueDart,Air,HUB-West-04,STORE-Indore-001,Three-Wheeler,1424.5,Economy,2023-10-16 02:36:28,2023-10-16 05:45:15,2023-10-18 22:12:32,2023-10-19 02:06:56,188.8,45.6,1,1,0,None,390,87,22.3,2.1,0,,38962.39
ORD-058240,DHL-IN,Air,HUB-East-03,STORE-Indore-001,Bike,1048.6,Standard,2023-08-20 13:50:50,2023-08-20 13:56:44,2023-08-22 15:57:55,2023-08-22 16:26:00,5.9,22.2,0,1,0,None,343,331,96.5,71.5,0,,27716.67
ORD-058241,FedEx-IN,Air,HUB-West-04,STORE-Ahmedabad-001,Truck,120.0,Standard,2024-04-09 14:14:52,2024-04-09 14:34:15,2024-04-09 18:12:40,2024-04-09 18:23:00,19.4,-9.1,1,0,0,None,165,35,21.2,20.8,0,,3009.45
ORD-058242,Shadowfax,Bike,HUB-East-03,STORE-Delhi-001,Mini-Truck,1259.1,Standard,2024-02-01 11:31:05,2024-02-01 11:36:19,2024-02-02 13:14:23,2024-02-02 13:38:25,5.2,18.8,0,1,0,None,149,127,85.2,26.4,0,,21430.9
ORD-058243,DHL-IN,Air,HUB-Central-05,STORE-Nagpur-001,Bike,1420.3,Standard,2023-04-07 13:28:10,2023-04-07 13:24:36,2023-04-10 07:04:05,2023-04-10 06:58:33,-3.6,-2.0,0,0,0,None,304,26,8.6,17.8,0,,28003.78
ORD-058244,DTDC,Ground,HUB-West-04,STORE-Indore-001,Bike,1166.0,Standard,2024-05-18 16:22:11,2024-05-18 16:24:45,2024-05-20 15:33:18,2024-05-20 15:42:36,2.6,6.7,0,0,0,None,462,420,90.9,4.9,0,,24047.54
ORD-058245,XpressBees,Ground,HUB-Central-05,STORE-Hyderabad-001,Bike,1544.5,Express,2023-02-14 02:45:32,2023-02-14 03:46:33,2023-02-17 04:21:16,2023-02-17 06:08:06,61.0,45.8,1,1,0,None,300,36,12.0,32.8,0,,35367.38
ORD-058246,BlueDart,Air,HUB-West-04,STORE-Indore-001,Three-Wheeler,404.6,Standard,2023-05-15 18:46:40,2023-05-15 18:43:53,2023-05-16 10:30:29,2023-05-16 11:20:49,-2.8,53.1,0,1,0,None,155,91,58.7,19.0,1,7.1,6794.81
ORD-058247,Ekart,Ground,HUB-East-03,STORE-Mumbai-001,Van,1033.0,Express,2023-03-15 13:33:28,2023-03-15 15:07:44,2023-03-16 15:17:05,2023-03-16 16:54:52,94.3,3.5,1,0,0,None,359,37,10.3,49.3,0,,35545.96
ORD-058248,DTDC,Ground,HUB-North-01,STORE-Mumbai-001,Van,731.3,Express,2023-03-30 00:03:22,2023-03-30 01:01:20,2023-03-30 12:51:17,2023-03-30 14:36:40,58.0,47.4,1,1,0,None,75,26,34.7,48.6,1,6.8,20828.57
ORD-058249,DHL-IN,Air,HUB-South-02,STORE-Mumbai-001,Bike,433.1,Economy,2024-06-05 11:39:26,2024-06-05 11:35:47,2024-06-06 04:57:28,2024-06-06 04:48:09,-3.6,-5.7,0,0,0,None,205,134,65.4,18.5,0,,13536.45
ORD-058250,DHL-IN,Air,HUB-North-01,STORE-Mumbai-002,Truck,326.1,Express,2023-03-16 05:59:47,2023-03-16 05:55:29,2023-03-16 15:28:24,2023-03-16 15:31:37,-4.3,7.5,0,0,0,None,474,250,52.7,11.4,0,,10491.98
ORD-058251,BlueDart,Air,HUB-South-02,STORE-Delhi-001,Three-Wheeler,479.3,Standard,2024-01-31 21:12:33,2024-01-31 21:05:15,2024-02-01 16:04:41,2024-02-01 16:32:04,-7.3,34.7,0,1,0,None,343,118,34.4,16.2,1,4.2,13680.58
ORD-058252,Ekart,Ground,HUB-West-04,STORE-Kolkata-001,Van,1226.7,Express,2023-03-10 21:43:57,2023-03-10 21:36:41,2023-03-12 04:23:09,,-7.3,20.8,0,1,0,None,128,64,50.0,0.8,0,,32670.36
ORD-058253,FedEx-IN,Air,HUB-East-03,STORE-Ahmedabad-001,Mini-Truck,83.9,Economy,2023-09-26 22:46:09,2023-09-26 22:48:38,2023-09-27 00:47:38,2023-09-27 01:45:56,2.5,55.8,0,1,0,None,490,326,66.5,17.4,0,,2438.39
ORD-058254,XpressBees,Ground,HUB-Central-05,STORE-Mumbai-001,Van,,Standard,2023-10-29 05:51:08,2023-10-29 05:50:37,2023-10-30 14:25:38,2023-10-30 15:09:30,-0.5,44.4,0,1,0,None,64,55,85.9,8.9,0,,34243.86
ORD-058255,DTDC,Ground,HUB-North-01,STORE-Ahmedabad-001,Three-Wheeler,1577.0,Standard,2023-01-24 14:19:36,2023-01-24 14:28:33,2023-01-27 19:20:17,2023-01-27 19:52:16,9.0,23.0,0,1,0,None,470,224,47.7,5.4,1,6.6,36452.79
ORD-058256,Shadowfax,Bike,HUB-Central-05,STORE-Nagpur-001,Three-Wheeler,1616.8,Standard,2024-04-24 02:14:17,2024-04-24 02:16:13,2024-04-27 01:47:59,2024-04-27 01:47:37,1.9,-2.3,0,0,0,None,426,156,36.6,11.9,0,,31254.92
ORD-058257,XpressBees,Ground,HUB-Central-05,STORE-Lucknow-001,Three-Wheeler,99.5,Same-Day,2024-01-23 21:11:14,2024-01-23 21:34:32,2024-01-24 00:18:39,2024-01-24 01:06:35,23.3,24.6,1,1,0,None,231,119,51.5,7.7,0,,2758.28
ORD-058258,Delhivery,Ground,HUB-South-02,STORE-Ahmedabad-001,Van,957.3,Express,2024-08-08 20:36:32,2024-08-08 21:08:22,2024-08-09 14:18:08,2024-08-09 15:02:11,31.8,12.2,1,0,0,None,69,60,87.0,18.7,0,,26896.79
ORD-058259,Shadowfax,Bike,HUB-West-04,STORE-Ahmedabad-001,Bike,1333.8,Express,2023-03-19 19:48:16,2023-03-19 20:29:34,2023-03-22 10:46:29,2023-03-22 11:23:01,41.3,-4.8,1,0,0,None,146,23,15.8,13.0,0,,45540.63
ORD-058260,Ekart,Ground,HUB-Central-05,STORE-Kolkata-001,Van,1038.8,Express,2024-05-20 21:29:27,2024-05-20 21:08:06,2024-05-21 14:37:01,2024-05-21 14:02:03,-21.3,-13.6,0,0,0,None,298,62,20.8,15.9,0,,15041.48
ORD-058261,Delhivery,Ground,HUB-Central-05,STORE-Delhi-001,Three-Wheeler,1406.2,Economy,2024-07-14 17:27:28,2024-07-14 17:27:22,2024-07-16 15:11:37,2024-07-16 14:55:31,-0.1,-16.0,0,0,0,None,114,80,70.2,18.5,0,,17876.03
ORD-058262,XpressBees,Ground,HUB-East-03,STORE-Kolkata-001,Truck,1428.5,Standard,2024-03-02 13:58:20,2024-03-02 13:57:11,2024-03-04 12:27:10,2024-03-04 12:52:36,-1.1,26.6,0,1,0,None,249,164,65.9,1.1,0,,46178.88
