Order_ID,Order_Value_INR,Priority,Product_Category,Customer_Segment,SKU_Count
ORD-044506,362.86,Medium,Apparel,B2C,3
ORD-044507,425.28,Medium,Furniture,B2C,10
ORD-044508,204.06,High,Books,B2B,5
ORD-044509,449.58,Medium,Pharma,B2C,4
ORD-044510,115.33,High,Grocery,B2B,12
ORD-044511,255.54,Medium,Auto Parts,B2C,13
ORD-044512,112.07,Medium,Auto Parts,D2C,4
ORD-044513,127.42,Medium,Pharma,B2C,10
ORD-044514,126.12,Medium,Pharma,B2C,8
ORD-044515,52.17,High,Electronics,B2B,2
ORD-044516,489.66,Low,Apparel,B2B,10
ORD-044517,286.11,Medium,Apparel,B2C,4
ORD-044518,336.0,Medium,FMCG,B2C,3
ORD-044519,104.09,High,Furniture,D2C,13
ORD-044520,629.94,High,Furniture,B2C,12
ORD-044521,102.26,Medium,Electronics,B2C,7
ORD-044522,1377.35,Medium,Pharma,B2C,11
ORD-044523,184.69,High,Grocery,B2C,10
ORD-044524,219.67,Low,Books,B2B,11
ORD-044525,102.77,Medium,Furniture,D2C,8
ORD-044526,235.87,Medium,Grocery,B2C,4
ORD-044527,945.63,Medium,Grocery,B2C,10
ORD-044528,561.74,Medium,Books,B2C,9
ORD-044529,70.94,Low,Apparel,D2C,9
ORD-044530,170.19,High,Pharma,B2C,5
ORD-044531,158.01,Medium,Pharma,D2C,9
ORD-044532,268.38,Medium,Furniture,B2C,9
ORD-044533,300.84,Medium,Books,B2B,2
ORD-044534,145.71,Low,Pharma,B2C,12
ORD-044535,376.42,High,Furniture,B2B,14
ORD-044536,,Medium,Furniture,B2C,1
ORD-044537,230.14,Medium,FMCG,B2C,7
ORD-044538,1224.59,Medium,Pharma,B2C,8
ORD-044539,133.82,Medium,Pharma,B2C,13
ORD-044540,342.94,Medium,Apparel,B2C,1
ORD-044541,144.08,Low,Apparel,B2C,5
ORD-044542,34.73,High,FMCG,B2B,10
ORD-044543,307.32,Medium,Apparel,B2C,12
ORD-044544,120.54,Medium,FMCG,B2C,5
ORD-044545,211.45,High,Books,B2B,12
ORD-044546,151.01,Medium,Electronics,B2B,12
ORD-044547,134.46,High,FMCG,B2C,5
ORD-044548,182.2,Low,Books,B2B,8
ORD-044549,171.5,Medium,FMCG,B2C,11
ORD-044550,89.44,Medium,Apparel,B2B,7
ORD-044551,288.77,Medium,Grocery,B2C,10
ORD-044552,62.67,Low,FMCG,B2C,11
ORD-044553,150.49,Medium,Electronics,B2C,8
ORD-044554,342.86,Medium,FMCG,B2B,13
ORD-044555,256.95,Medium,Grocery,B2B,7
ORD-044556,309.28,Low,Furniture,B2C,3
ORD-044557,144.52,Low,Books,D2C,13
ORD-044558,193.81,Low,Electronics,B2C,7
ORD-044559,474.06,Medium,Auto Parts,B2C,12
ORD-044560,590.02,Medium,Pharma,B2C,13
ORD-044561,582.51,Medium,Books,B2B,10
ORD-044562,118.86,Low,Electronics,B2B,12
ORD-044563,399.58,Medium,Apparel,B2C,12
ORD-044564,406.34,Medium,Auto Parts,B2B,6
ORD-044565,198.98,High,Apparel,B2C,6
ORD-044566,433.91,High,FMCG,B2B,1
ORD-044567,179.34,High,Electronics,B2C,14
ORD-044568,242.6,Medium,Books,B2C,4
ORD-044569,216.26,High,FMCG,B2C,1
ORD-044570,393.62,Low,Grocery,B2C,1
ORD-044571,686.5,Medium,Auto Parts,B2B,3
ORD-044572,153.91,Medium,FMCG,B2C,2
ORD-044573,161.35,Medium,FMCG,B2C,6
ORD-044574,429.13,Medium,Furniture,B2B,2
ORD-044575,45.45,Low,FMCG,B2B,8
ORD-044576,141.64,Medium,Pharma,B2B,5
ORD-044577,101.11,Medium,Grocery,B2C,1
ORD-044578,125.56,Medium,Auto Parts,B2B,13
ORD-044579,198.53,Medium,Grocery,D2C,6
ORD-044580,412.43,High,Grocery,B2C,3
ORD-044581,164.91,Medium,Apparel,B2C,13
ORD-044582,169.95,Medium,FMCG,B2C,4
ORD-044583,,Low,FMCG,B2C,8
ORD-044584,323.97,Low,Pharma,B2C,11
ORD-044585,320.68,Medium,Apparel,B2C,2
ORD-044586,130.12,Low,Books,B2C,3
ORD-044587,56.27,Medium,Books,B2B,7
ORD-044588,424.6,Low,Furniture,B2C,7
ORD-044589,139.72,High,Apparel,B2C,10
ORD-044590,387.67,Medium,Pharma,B2B,2
ORD-044591,143.89,Medium,Apparel,B2C,14
ORD-044592,108.17,Medium,Apparel,B2C,9
ORD-044593,100.43,Medium,FMCG,B2B,8
ORD-044594,245.13,Low,Furniture,B2C,13
ORD-044595,1011.71,Low,FMCG,B2B,7
ORD-044596,143.08,High,Electronics,B2B,4
ORD-044597,962.19,Medium,Furniture,B2C,3
ORD-044598,130.69,Medium,Books,B2C,14
ORD-044599,294.26,Medium,Auto Parts,B2C,13
ORD-044600,46.98,High,FMCG,B2B,9
ORD-044601,172.17,High,Furniture,B2C,14
ORD-044602,145.7,Medium,Auto Parts,B2C,8
ORD-044603,197.55,High,Auto Parts,B2C,5
ORD-044604,142.76,Medium,Electronics,B2B,3
ORD-044605,523.38,Medium,Apparel,B2C,2
ORD-044606,361.92,Medium,Auto Parts,B2B,13
ORD-044607,372.78,Low,Apparel,B2B,12
ORD-044608,118.32,Low,Grocery,B2B,6
ORD-044609,193.06,Medium,Grocery,B2C,3
ORD-044610,617.81,High,Auto Parts,B2C,11
ORD-044611,171.55,High,Electronics,B2C,2
ORD-044612,468.96,Medium,Grocery,B2C,6
ORD-044613,373.11,Medium,Auto Parts,B2B,11
ORD-044614,757.76,Medium,Furniture,D2C,1
ORD-044615,56.97,Low,Pharma,B2B,6
ORD-044616,385.25,Medium,Furniture,B2B,3
ORD-044617,46.48,Low,Apparel,B2C,10
ORD-044618,100.39,Medium,Books,B2C,5
ORD-044619,238.59,Medium,Auto Parts,B2C,12
ORD-044620,272.44,Low,Pharma,B2C,3
ORD-044621,180.1,Low,Grocery,B2B,5
ORD-044622,1003.81,Medium,Pharma,B2C,5
ORD-044623,423.46,Medium,FMCG,B2C,8
ORD-044624,1062.61,Medium,Grocery,B2B,8
ORD-044625,460.62,Low,Electronics,B2C,8
ORD-044626,228.07,High,Electronics,B2C,7
ORD-044627,497.28,Medium,Furniture,D2C,10
ORD-044628,148.34,Medium,Pharma,B2C,9
ORD-044629,301.94,Medium,Apparel,B2C,3
ORD-044630,111.02,Medium,Furniture,B2B,1
ORD-044631,467.65,Medium,Books,B2C,14
ORD-044632,74.0,Medium,Pharma,B2C,10
ORD-044633,308.52,Low,Auto Parts,D2C,3
ORD-044634,414.45,Medium,Books,B2C,2
ORD-044635,312.02,Medium,Pharma,B2C,14
ORD-044636,488.44,Medium,Apparel,B2C,7
ORD-044637,80.24,Low,Furniture,B2B,3
ORD-044638,76.46,Medium,Books,B2C,3
ORD-044639,224.6,High,Auto Parts,D2C,7
ORD-044640,,Medium,Furniture,D2C,5
ORD-044641,1232.97,Medium,FMCG,D2C,2
ORD-044642,88.37,Medium,FMCG,B2C,5
ORD-044643,14.48,Medium,Apparel,B2C,10
ORD-044644,278.46,Medium,Grocery,B2C,8
ORD-044645,198.49,Medium,Auto Parts,B2B,2
ORD-044646,162.27,Medium,FMCG,B2C,9
ORD-044647,214.78,Low,FMCG,B2C,3
ORD-044648,242.92,High,Electronics,B2C,1
ORD-044649,336.19,Medium,Apparel,B2B,8
ORD-044650,241.93,Medium,Grocery,D2C,8
ORD-044651,221.69,High,Grocery,D2C,14
ORD-044652,198.61,Low,Books,D2C,2
ORD-044653,1041.11,High,Apparel,B2B,5
ORD-044654,110.4,Medium,Electronics,B2C,13
ORD-044655,296.13,Low,Auto Parts,B2C,3
ORD-044656,315.39,High,Grocery,B2C,12
ORD-044657,133.52,High,Apparel,B2C,14
ORD-044658,152.94,Low,Grocery,B2C,1
ORD-044659,114.73,High,Apparel,B2C,3
ORD-044660,291.4,Medium,FMCG,B2B,14
ORD-044661,101.37,High,Apparel,B2C,11
ORD-044662,581.64,Low,Auto Parts,B2B,11
ORD-044663,976.64,Medium,Grocery,D2C,12
ORD-044664,1520.71,Medium,Furniture,B2B,5
ORD-044665,130.0,Medium,Auto Parts,B2C,7
ORD-044666,191.17,Medium,Auto Parts,B2C,5
ORD-044667,695.26,High,Furniture,D2C,4
ORD-044668,113.76,Low,FMCG,B2C,9
ORD-044669,230.26,Low,Grocery,B2B,13
ORD-044670,623.41,Medium,Books,B2C,11
ORD-044671,750.72,Medium,FMCG,D2C,9
ORD-044672,307.19,Low,Books,B2B,14
ORD-044673,791.02,Medium,Furniture,B2C,1
ORD-044674,1021.5,Medium,Grocery,B2B,9
ORD-044675,566.46,Medium,Furniture,B2B,14
ORD-044676,587.11,Low,Furniture,B2B,7
ORD-044677,231.24,Medium,Pharma,B2C,11
ORD-044678,129.42,Medium,FMCG,B2B,7
ORD-044679,120.6,High,Books,B2B,1
ORD-044680,85.67,Medium,Electronics,D2C,11
ORD-044681,130.93,High,Pharma,B2C,13
ORD-044682,624.14,High,Pharma,B2B,14
ORD-044683,410.92,Medium,Pharma,B2C,14
ORD-044684,221.87,Medium,Apparel,B2C,11
ORD-044685,142.6,Medium,Furniture,B2C,6
ORD-044686,161.65,Medium,Pharma,B2C,5
ORD-044687,142.87,Low,Grocery,B2B,13
ORD-044688,303.97,Low,Auto Parts,B2C,11
ORD-044689,775.5,Medium,Books,B2C,7
ORD-044690,606.71,Low,Apparel,B2B,9
ORD-044691,234.85,Medium,Pharma,B2C,1
ORD-044692,130.56,Medium,Electronics,B2C,13
ORD-044693,464.95,Medium,Electronics,B2C,8
ORD-044694,560.63,High,Books,B2C,8
ORD-044695,193.6,Medium,Auto Parts,B2B,2
ORD-044696,165.95,Low,Grocery,B2C,1
ORD-044697,106.25,Medium,Grocery,B2C,8
ORD-044698,430.43,High,Books,B2B,12
ORD-044699,51.86,Medium,FMCG,B2C,5
ORD-044700,307.6,Medium,Electronics,D2C,3
ORD-044701,514.22,Medium,Pharma,B2C,3
ORD-044702,405.68,Medium,Electronics,B2C,5
ORD-044703,200.25,Low,Grocery,B2B,5
ORD-044704,325.3,Low,FMCG,B2C,1
ORD-044705,167.8,Medium,Furniture,B2B,12
ORD-044706,277.22,Low,Books,B2B,11
ORD-044707,119.43,High,Apparel,B2C,6
ORD-044708,449.53,Low,Furniture,B2C,11
ORD-044709,175.22,Medium,Auto Parts,B2C,11
ORD-044710,68.87,High,Pharma,D2C,11
ORD-044711,283.85,Low,Books,B2C,4
ORD-044712,480.1,Low,Grocery,B2C,13
ORD-044713,228.65,Medium,Apparel,B2B,10
ORD-044714,1648.19,Medium,Books,B2B,10
ORD-044715,533.78,Medium,Electronics,B2C,6
ORD-044716,1405.47,Low,Books,B2C,12
ORD-044717,1501.74,Medium,Grocery,B2B,1
ORD-044718,105.46,High,Auto Parts,B2C,9
ORD-044719,99.07,High,Grocery,B2C,6
ORD-044720,1055.39,High,Grocery,B2C,6
ORD-044721,113.34,High,Books,B2B,6
ORD-044722,193.0,Medium,Furniture,B2C,9
ORD-044723,333.63,Medium,Apparel,B2C,14
ORD-044724,374.53,High,Auto Parts,B2C,6
ORD-044725,337.0,High,Books,B2C,10
ORD-044726,696.63,High,Apparel,B2C,8
ORD-044727,953.23,Medium,Books,B2C,8
ORD-044728,176.21,Medium,Electronics,D2C,12
ORD-044729,1038.37,High,Grocery,D2C,13
ORD-044730,223.77,Low,Books,B2C,13
ORD-044731,278.24,High,Grocery,B2B,13
ORD-044732,32.5,Medium,Apparel,B2C,3
ORD-044733,405.06,Medium,Books,B2C,10
ORD-044734,479.79,Medium,Books,D2C,4
ORD-044735,116.06,High,Furniture,B2C,8
ORD-044736,139.95,Low,Apparel,B2B,9
ORD-044737,337.16,Medium,Furniture,D2C,14
ORD-044738,65.4,Medium,Auto Parts,B2C,1
ORD-044739,748.1,Medium,Books,B2C,2
ORD-044740,113.45,Low,Grocery,D2C,13
ORD-044741,103.83,Medium,Auto Parts,B2C,8
ORD-044742,372.1,High,Auto Parts,B2C,13
ORD-044743,214.52,Medium,Books,B2C,11
ORD-044744,112.65,Medium,Apparel,D2C,12
ORD-044745,619.51,High,Apparel,B2B,7
ORD-044746,249.85,Low,Electronics,B2C,14
ORD-044747,303.27,High,Furniture,B2B,4
ORD-044748,321.05,High,Books,B2C,3
ORD-044749,207.37,Low,FMCG,B2B,2
ORD-044750,481.26,Medium,Pharma,B2C,7
ORD-044751,97.69,Medium,Pharma,B2C,1
ORD-044752,221.33,Medium,Pharma,D2C,12
ORD-044753,109.1,High,Apparel,B2C,7
ORD-044754,115.42,Low,Auto Parts,B2B,1
ORD-044755,147.39,High,Grocery,B2C,5
ORD-044756,153.99,Medium,Furniture,B2C,8
ORD-044757,293.07,Low,Pharma,B2B,9
ORD-044758,447.76,Low,FMCG,B2B,3
ORD-044759,261.39,Medium,Electronics,B2C,7
ORD-044760,278.5,Medium,FMCG,B2C,10
ORD-044761,658.12,Medium,Auto Parts,B2C,6
ORD-044762,109.62,Medium,Auto Parts,B2C,4
ORD-044763,102.72,High,FMCG,B2B,1
ORD-044764,612.15,Medium,FMCG,B2C,9
ORD-044765,267.07,Low,Furniture,B2C,8
ORD-044766,48.7,High,Furniture,B2B,7
ORD-044767,594.59,Medium,Books,D2C,1
ORD-044768,138.39,Low,Apparel,B2B,3
ORD-044769,130.43,Low,Pharma,B2C,11
ORD-044770,352.41,Medium,Grocery,B2C,2
ORD-044771,250.45,Medium,Apparel,B2C,12
ORD-044772,331.22,Medium,FMCG,B2B,7
ORD-044773,906.51,High,Electronics,B2C,14
ORD-044774,359.9,Low,Furniture,B2B,2
ORD-044775,215.05,Medium,FMCG,B2C,1
ORD-044776,110.21,Medium,Apparel,B2C,4
ORD-044777,128.38,Medium,Pharma,D2C,11
ORD-044778,249.21,Low,Books,B2B,12
ORD-044779,98.65,High,Electronics,B2C,13
ORD-044780,704.69,Medium,Electronics,B2C,13
ORD-044781,229.15,Low,Furniture,B2C,12
ORD-044782,305.47,Low,Pharma,B2C,7
ORD-044783,151.54,Low,Books,B2B,14
ORD-044784,367.69,Low,Pharma,D2C,6
ORD-044785,122.58,Medium,Apparel,B2C,8
ORD-044786,87.32,Medium,Electronics,B2B,5
ORD-044787,120.63,Low,Grocery,B2C,4
ORD-044788,36.04,Medium,Grocery,B2B,5
ORD-044789,52.23,Low,Electronics,B2C,2
ORD-044790,98.39,Medium,Books,B2C,5
ORD-044791,134.39,High,Apparel,D2C,7
ORD-044792,277.08,Medium,Books,B2B,8
ORD-044793,309.38,Medium,FMCG,B2B,11
ORD-044794,237.71,Medium,Grocery,B2B,11
ORD-044795,293.26,Medium,FMCG,B2C,1
ORD-044796,540.91,High,Books,D2C,1
ORD-044797,736.25,Low,Pharma,B2C,5
ORD-044798,69.52,Medium,Pharma,B2C,6
ORD-044799,59.41,High,Books,B2C,7
ORD-044800,78.2,Low,FMCG,B2C,4
ORD-044801,190.29,High,Electronics,B2B,7
ORD-044802,245.85,High,Apparel,B2B,2
ORD-044803,225.31,Medium,Auto Parts,B2B,13
ORD-044804,394.86,Medium,Grocery,B2C,13
ORD-044805,93.68,Medium,Grocery,B2B,10
ORD-044806,648.82,Medium,Grocery,B2B,6
ORD-044807,174.45,High,Auto Parts,B2C,14
ORD-044808,126.03,Medium,Pharma,B2C,4
ORD-044809,256.86,Low,Electronics,B2B,11
ORD-044810,158.58,Medium,Pharma,B2C,11
ORD-044811,249.27,Low,Books,B2C,2
ORD-044812,545.08,Low,Grocery,B2C,5
ORD-044813,41.47,Low,Apparel,B2C,3
ORD-044814,379.05,Medium,Apparel,B2C,14
ORD-044815,546.13,Low,Pharma,B2C,8
ORD-044816,161.22,Medium,Auto Parts,D2C,5
ORD-044817,144.81,Low,Auto Parts,B2C,12
ORD-044818,278.17,High,Books,B2C,6
ORD-044819,1331.62,Medium,Grocery,D2C,1
ORD-044820,205.92,Medium,Books,B2C,12
ORD-044821,224.71,High,Apparel,B2C,3
ORD-044822,390.0,Medium,FMCG,B2C,3
ORD-044823,125.99,Medium,FMCG,B2C,10
ORD-044824,208.68,High,Electronics,B2C,1
ORD-044825,168.61,Medium,Furniture,B2C,4
ORD-044826,627.27,High,Apparel,B2C,11
ORD-044827,278.7,Low,Books,B2C,9
ORD-044828,424.18,Medium,Books,B2C,10
ORD-044829,176.17,Medium,FMCG,B2C,7
ORD-044830,390.98,Medium,FMCG,B2C,11
ORD-044831,809.1,Low,Apparel,B2B,2
ORD-044832,210.78,Medium,Books,B2C,14
ORD-044833,180.81,Medium,Auto Parts,B2C,3
ORD-044834,480.23,Medium,Apparel,B2C,14
ORD-044835,132.91,Low,Electronics,D2C,9
ORD-044836,102.33,Low,FMCG,B2B,13
ORD-044837,171.29,High,Books,B2C,14
ORD-044838,233.35,Medium,Furniture,B2C,10
ORD-044839,201.59,Medium,Electronics,B2B,2
ORD-044840,273.04,Medium,FMCG,B2C,7
ORD-044841,401.53,Medium,Electronics,D2C,7
ORD-044842,153.57,Medium,Pharma,B2B,12
ORD-044843,587.51,Medium,FMCG,B2C,4
ORD-044844,198.82,Low,Books,B2C,6
ORD-044845,132.96,Medium,FMCG,B2C,2
ORD-044846,72.54,Medium,Electronics,B2C,5
ORD-044847,168.1,Medium,Electronics,B2C,14
ORD-044848,512.52,Medium,Pharma,B2C,8
ORD-044849,25.61,Low,Books,B2C,3
ORD-044850,211.52,Low,Electronics,B2C,11
ORD-044851,290.88,High,Auto Parts,B2C,9
ORD-044852,153.52,Medium,Electronics,D2C,6
ORD-044853,520.35,Medium,Furniture,B2B,1
ORD-044854,2639.42,Medium,Grocery,B2B,7
ORD-044855,1513.69,Medium,Books,D2C,4
ORD-044856,481.05,Medium,Furniture,B2C,6
ORD-044857,127.74,Low,Grocery,B2C,13
ORD-044858,462.75,High,FMCG,B2B,6
ORD-044859,74.24,Low,Grocery,B2B,11
ORD-044860,600.39,Medium,Electronics,B2C,12
ORD-044861,18.58,Medium,Pharma,B2C,1
ORD-044862,48.98,Medium,Books,B2C,1
ORD-044863,605.89,Low,Auto Parts,D2C,11
ORD-044864,193.81,Low,Furniture,B2C,5
ORD-044865,398.48,Medium,Furniture,B2B,6
ORD-044866,323.27,Low,Apparel,B2C,11
ORD-044867,1049.37,High,FMCG,B2C,2
ORD-044868,192.13,Medium,FMCG,B2B,10
ORD-044869,3319.81,Medium,Auto Parts,B2C,5
ORD-044870,96.32,Low,Grocery,D2C,6
ORD-044871,1042.41,Low,Furniture,B2C,14
ORD-044872,388.32,Medium,Grocery,B2B,8
ORD-044873,172.38,Medium,Electronics,B2C,11
ORD-044874,151.51,Medium,Books,B2C,5
ORD-044875,253.76,Medium,Electronics,B2C,9
ORD-044876,310.58,High,Books,B2B,14
ORD-044877,60.78,Medium,Pharma,B2C,14
ORD-044878,161.67,Low,Furniture,B2B,11
ORD-044879,158.23,Medium,FMCG,D2C,3
ORD-044880,239.43,Medium,Apparel,B2C,12
ORD-044881,138.88,High,Books,B2C,3
ORD-044882,1304.58,High,Electronics,B2C,5
ORD-044883,1288.98,Medium,Furniture,D2C,13
ORD-044884,278.56,Medium,Books,B2B,9
ORD-044885,92.26,Medium,Electronics,B2C,11
ORD-044886,217.96,High,Auto Parts,B2C,9
ORD-044887,269.5,Low,Furniture,D2C,9
ORD-044888,133.57,Medium,Electronics,B2C,7
ORD-044889,153.6,Medium,FMCG,B2C,1
ORD-044890,154.72,Low,Electronics,B2B,7
ORD-044891,197.65,Medium,Pharma,B2B,13
ORD-044892,48.12,Medium,Pharma,B2B,8
ORD-044893,170.79,High,Electronics,B2C,2
ORD-044894,364.53,High,FMCG,B2B,14
ORD-044895,137.77,Medium,Furniture,B2B,2
ORD-044896,434.27,Medium,Auto Parts,B2C,2
ORD-044897,321.62,Medium,Electronics,B2C,10
ORD-044898,192.73,Medium,Apparel,B2C,5
ORD-044899,719.86,Low,Apparel,B2B,2
ORD-044900,92.78,High,FMCG,B2B,2
ORD-044901,165.55,Medium,FMCG,B2B,2
ORD-044902,246.08,Medium,Apparel,D2C,12
ORD-044903,145.09,Medium,FMCG,B2C,13
ORD-044904,290.65,Medium,Pharma,B2C,6
ORD-044905,64.71,High,Apparel,B2C,1
ORD-044906,55.58,Medium,Auto Parts,D2C,13
ORD-044907,317.45,High,Electronics,B2B,4
ORD-044908,142.85,Medium,Books,B2B,5
ORD-044909,211.95,Low,Apparel,B2C,8
ORD-044910,114.69,Medium,Electronics,B2B,3
ORD-044911,477.2,Medium,Electronics,B2C,4
ORD-044912,119.29,Medium,FMCG,B2C,11
ORD-044913,159.66,Low,Electronics,B2B,4
ORD-044914,754.17,Low,Pharma,B2C,1
ORD-044915,578.86,Low,FMCG,B2B,6
ORD-044916,194.05,Medium,Books,D2C,3
ORD-044917,993.24,Low,Auto Parts,B2B,11
ORD-044918,191.37,High,Auto Parts,B2B,12
ORD-044919,121.69,High,Books,B2C,11
ORD-044920,551.58,Low,FMCG,B2B,8
ORD-044921,81.84,Medium,Pharma,B2C,7
ORD-044922,126.55,Medium,Electronics,B2C,12
ORD-044923,258.47,Low,Furniture,B2C,4
ORD-044924,555.67,Medium,Pharma,B2C,13
ORD-044925,122.97,Medium,Apparel,B2C,7
ORD-044926,98.69,Low,Grocery,D2C,10
ORD-044927,1148.31,Low,Auto Parts,B2C,14
ORD-044928,1474.17,Low,Electronics,D2C,5
ORD-044929,254.84,High,Pharma,B2C,3
ORD-044930,326.56,Low,Grocery,B2B,8
ORD-044931,354.33,Medium,Furniture,B2C,7
ORD-044932,419.02,Medium,Pharma,B2C,2
ORD-044933,426.6,Medium,Books,B2C,10
ORD-044934,326.65,Medium,Furniture,B2B,10
ORD-044935,171.39,Low,FMCG,B2C,8
ORD-044936,537.51,Low,Grocery,B2B,10
ORD-044937,47.2,Medium,Books,B2C,13
ORD-044938,2177.76,Medium,Electronics,B2C,3
ORD-044939,463.96,High,Pharma,B2B,1
ORD-044940,91.3,Medium,Auto Parts,D2C,7
ORD-044941,495.85,Medium,Auto Parts,B2C,2
ORD-044942,247.38,Medium,Pharma,B2C,11
ORD-044943,421.16,Low,Books,D2C,4
ORD-044944,445.29,Medium,FMCG,B2B,12
ORD-044945,302.09,Low,Books,D2C,1
ORD-044946,626.44,Low,Grocery,B2C,9
ORD-044947,804.65,Medium,Apparel,B2C,14
ORD-044948,303.91,High,Grocery,B2B,11
ORD-044949,444.95,Low,Pharma,B2C,9
ORD-044950,674.67,Medium,Furniture,B2C,3
ORD-044951,350.7,Low,Pharma,B2B,4
ORD-044952,254.61,Medium,Books,B2C,4
ORD-044953,598.04,Medium,Books,B2C,12
ORD-044954,204.99,High,Pharma,B2B,9
ORD-044955,128.55,High,Pharma,D2C,4
ORD-044956,204.32,Low,Auto Parts,B2B,14
ORD-044957,939.38,Medium,Grocery,B2C,2
ORD-044958,209.44,High,Auto Parts,B2C,2
ORD-044959,158.95,Medium,Books,B2C,6
ORD-044960,663.1,Medium,Electronics,B2C,10
ORD-044961,164.15,High,Apparel,B2B,7
ORD-044962,882.35,Low,Furniture,B2C,1
ORD-044963,321.59,Low,Books,B2C,9
ORD-044964,97.77,Low,Furniture,D2C,9
ORD-044965,76.66,Low,Books,B2C,5
ORD-044966,175.18,Low,Apparel,B2C,8
ORD-044967,391.21,Medium,FMCG,B2C,6
ORD-044968,167.45,Medium,Pharma,B2C,8
ORD-044969,328.16,Low,Furniture,B2B,3
ORD-044970,487.21,Medium,FMCG,B2C,3
ORD-044971,157.41,Medium,Pharma,B2C,12
ORD-044972,704.7,Medium,Auto Parts,B2C,3
ORD-044973,79.74,Medium,Books,B2C,8
ORD-044974,40.14,Medium,Pharma,D2C,10
ORD-044975,404.53,Low,Furniture,B2B,9
ORD-044976,26.43,Medium,Furniture,B2B,12
ORD-044977,569.25,Medium,Auto Parts,B2B,1
ORD-044978,532.45,Medium,Furniture,B2C,5
ORD-044979,340.54,Medium,Pharma,B2B,3
ORD-044980,295.5,Medium,Books,B2C,9
ORD-044981,323.3,High,Furniture,B2C,12
ORD-044982,300.52,Medium,Furniture,B2C,7
ORD-044983,150.6,Medium,Furniture,D2C,5
ORD-044984,159.92,Low,Pharma,B2C,2
ORD-044985,609.41,Medium,Electronics,B2C,10
ORD-044986,691.66,Medium,Auto Parts,D2C,8
ORD-044987,56.46,Medium,Books,D2C,2
ORD-044988,124.19,Medium,Grocery,B2B,5
ORD-044989,628.12,High,Books,B2C,1
ORD-044990,134.63,Low,Apparel,B2C,12
ORD-044991,409.9,Medium,Pharma,B2B,6
ORD-044992,995.84,Low,FMCG,B2C,14
ORD-044993,332.45,Medium,Auto Parts,B2C,7
ORD-044994,23.36,High,FMCG,B2C,14
ORD-044995,508.8,Low,Auto Parts,B2C,11
ORD-044996,32.89,Medium,FMCG,B2C,1
ORD-044997,291.35,High,Grocery,B2C,12
ORD-044998,193.28,Low,Pharma,B2B,1
ORD-044999,,Medium,Auto Parts,B2C,5
ORD-045000,70.05,Medium,FMCG,D2C,9
ORD-045001,369.95,Medium,Grocery,B2C,12
ORD-045002,274.32,Medium,Grocery,B2C,3
ORD-045003,549.41,High,FMCG,D2C,9
ORD-045004,474.19,Medium,Grocery,B2B,8
ORD-045005,169.61,Low,Grocery,D2C,7
ORD-045006,173.34,Medium,Auto Parts,B2C,12
ORD-045007,95.6,Medium,FMCG,B2B,9
ORD-045008,1397.99,Medium,Auto Parts,B2C,3
ORD-045009,340.9,Medium,Apparel,B2C,4
ORD-045010,125.04,Medium,FMCG,B2C,4
ORD-045011,105.4,Medium,Furniture,B2C,6
ORD-045012,641.57,High,Grocery,B2C,9
ORD-045013,354.43,Medium,Auto Parts,B2B,3
ORD-045014,305.56,High,FMCG,D2C,9
ORD-045015,245.52,High,Pharma,B2B,9
ORD-045016,158.03,Low,Electronics,B2C,2
ORD-045017,481.38,Medium,Auto Parts,B2C,5
ORD-045018,209.4,Medium,Apparel,B2C,7
ORD-045019,153.56,Low,FMCG,B2C,5
ORD-045020,414.56,High,Electronics,B2C,9
ORD-045021,237.62,High,Pharma,B2B,4
ORD-045022,313.14,Medium,Books,D2C,6
ORD-045023,177.83,Low,Books,B2C,8
ORD-045024,276.4,Medium,Grocery,B2B,4
ORD-045025,990.56,Low,Grocery,B2C,3
ORD-045026,630.73,Medium,Furniture,B2B,2
ORD-045027,292.12,Low,Furniture,B2C,8
ORD-045028,55.43,Medium,FMCG,D2C,8
ORD-045029,254.48,Medium,Apparel,B2B,12
ORD-045030,398.8,Low,Books,D2C,11
ORD-045031,1263.84,Medium,FMCG,B2C,8
ORD-045032,228.26,Medium,Auto Parts,B2C,7
ORD-045033,1455.56,High,Apparel,B2B,13
ORD-045034,42.3,Low,Apparel,B2C,9
ORD-045035,131.69,Low,Auto Parts,B2C,13
ORD-045036,409.35,Medium,Electronics,B2C,5
ORD-045037,212.29,Medium,Apparel,B2C,5
ORD-045038,50.42,Medium,Furniture,D2C,6
ORD-045039,118.63,Medium,Auto Parts,B2C,2
ORD-045040,182.77,High,FMCG,B2C,6
ORD-045041,1125.69,High,Furniture,B2C,1
ORD-045042,596.75,Low,Auto Parts,B2C,8
ORD-045043,70.16,Medium,Apparel,B2C,7
ORD-045044,136.22,Medium,Auto Parts,B2C,14
ORD-045045,130.65,Medium,Pharma,B2C,7
ORD-045046,264.4,Low,Apparel,B2C,14
ORD-045047,478.68,Medium,Grocery,B2C,2
ORD-045048,450.94,Medium,Apparel,B2C,6
ORD-045049,119.23,Medium,Furniture,B2C,7
ORD-045050,131.96,Low,Furniture,B2C,11
ORD-045051,210.64,Medium,Books,B2C,3
ORD-045052,83.34,Medium,FMCG,B2C,3
ORD-045053,,Medium,Auto Parts,B2C,8
ORD-045054,203.68,Medium,FMCG,B2C,3
ORD-045055,121.72,Low,Grocery,B2C,9
